activity_id,assay_chembl_id,assay_type,assay_description,document_chembl_id,molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation
17749814,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3970905,CC(C)(O)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cccnc2)C1,IC50,1.1,nM,=
17749815,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3908795,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2cnccn2)c1,IC50,2.5,nM,=
17749816,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3979129,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2ccc(CO)nc2)c1,IC50,2.6,nM,=
17749817,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3919206,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C3COCC2COC3)c(-c2cncnc2)c1,IC50,6.5,nM,=
17749818,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3955429,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,IC50,0.13,nM,<
17749819,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3960726,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(F)c1,IC50,1.0,nM,=
17749820,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3891720,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,IC50,5.0,nM,=
17749821,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3890630,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,IC50,1.7,nM,=
17749822,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3915104,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(F)c1,IC50,2.0,nM,=
17749823,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3919275,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,IC50,2.8,nM,=
17749824,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3900732,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,IC50,0.8,nM,=
17749825,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL4110570,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,IC50,0.13,nM,<
17749826,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL4106838,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,IC50,0.13,nM,<
17749827,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL4108934,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2F)c1,IC50,0.3,nM,=
17749828,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL4107599,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1,IC50,0.13,nM,<
17749829,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3937661,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,IC50,0.9,nM,=
17749830,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3908797,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,IC50,0.2,nM,=
17749831,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3951931,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@H](CO)C2)c1,IC50,0.6,nM,=
17749832,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL3944135,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,IC50,0.3,nM,=
17749833,CHEMBL3888133,B,"Caliper ABL : The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 uL per well of peptide/ATP-solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 4 uM ATP, 4 uM peptide (FITC-Ahx-EAIYAAPFAKKK-NH2)) and 4.5 uL per well of enzyme solution (50 mM HEPES, pH 7.5, 1 mM DTT, 0.02% BSA, 0.6% DMSO, 10 mM beta-glycerophosphate, and 10 uM sodium orthovanadate, 20 mM MgCl2, 2 mM MnCl2, 3.5 nM ABL (ABL(64-515), produced in-house from E. coli)). Kinase reactions were incubated at 30° C. for 60 minutes and subsequently terminated by addition of 16 uL per well of stop solution (100 mM HEPES pH 7.5, 5% DMSO, 0.1% Caliper coating reagent, 10 mM EDTA, and 0.015% Brij35). Plates with terminated kinase reactions were transferred to the Caliper LC3000 workstations for reading. Phosphorylated and unphosphorylated peptides were separated using the Caliper microfluidic mobility shift technology.",CHEMBL3886595,CHEMBL4113008,CC(=O)NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,IC50,0.4,nM,=
