molecule_chembl_id,smiles,skel,ABL1,c-KIT,PDGFRB,scaffold,split
CHEMBL5838810,Cc1ccnc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,MBCBBRBWPIDJOH,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5839218,CC(=O)c1cc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)cn1,ZBQVFHOPFCBSCE,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5839799,C[C@@H]1CSc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4ccn[nH]4)c3n21,CLUDREKWKCUKIF,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCS1,train
CHEMBL5841002,C[C@@H]1Cn2c(nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CO1,HKAMGRFXSYYUMP,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CCOC1,train
CHEMBL5841403,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3sncc3C)c2)n1,RUAMUEWFVAEXLC,1,1,-1,O=C(Nc1cccc(Nc2nccc(-c3cncc(-c4ccns4)c3)n2)c1)c1ccc(CN2CCNCC2)cc1,train
CHEMBL5842001,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2[C@H](CO)CCO1,UBXJFHOGQFPNSR,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CCCO1,train
CHEMBL58421,CC[C@H](NC(=O)[C@H](Cc1ccc(P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1,PALHYHNDIXXDKQ,0,-1,-1,O=C(CCc1ccccc1)NCC(=O)NCCCC1CCCCC1,train
CHEMBL5842761,CN1C(=O)c2ccc(-c3cccc(N(C)S(C)(=O)=O)c3)cc2Oc2ccc(OC(F)(F)F)cc21,OYJIFXOQVFLQDF,0,-1,-1,O=C1Nc2ccccc2Oc2cc(-c3ccccc3)ccc21,train
CHEMBL5843460,N#Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,NLXGPUYLEYEZDV,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CC1,train
CHEMBL5844916,C[C@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,BMYBZYNFHSITMK,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5845667,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(Cl)n2c1,BCZRYISUUHVFEC,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CC1,train
CHEMBL5848607,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(Cl)n2c1,SBBKATSTEMBITH,1,-1,-1,O=C(Nc1cn2cc(-c3cccnc3)ccc2n1)C1CC1,train
CHEMBL5851027,O=C1C[C@H](n2cnc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CN1,CZOIQQDHLUKMSV,1,-1,-1,O=C1CC(n2cnc3cc(C(=O)Nc4ccccc4)cc(-c4cncnc4)c32)CN1,train
CHEMBL5851445,Cc1cc(CF)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,OUDNYDFZIGIJBH,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5851932,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(CCCB(O)O)cc21,NMXMRDVNHGVOMW,0,-1,-1,O=C1Nc2ccccc2Oc2ccccc21,train
CHEMBL5853093,O.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cccnn2)c2c(c1)nc1n2CCC[C@H]1O,KPZIIAFTTNGUEV,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cccnn2)c2c(c1)nc1n2CCCC1,train
CHEMBL5853972,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CCC3)cn2c1,RMHCPURYCHBPLB,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CCC1,train
CHEMBL5854167,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cscn3)c21,NIOLDGWHUZUZPQ,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cscn2)c2[nH]cnc2c1,train
CHEMBL5856554,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cccnn2)c2c(c1)nc1n2[C@H](CO)CO1,NWKZUUBGZLTBSL,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cccnn2)c2c(c1)nc1n2CCO1,train
CHEMBL585666,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)nc21,APPAUNZXIPSWAS,1,1,-1,O=c1[nH]c2nc(Nc3ccc(OC4CCCCO4)cc3)ncc2cc1-c1ccccc1,train
CHEMBL5858162,Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccccn3)c2)n1,JSAIPLUIDULEAD,1,1,-1,O=C(Nc1cccc(Nc2nccc(-c3cncc(-c4ccccn4)c3)n2)c1)c1ccc(CN2CCNCC2)cc1,train
CHEMBL5859067,CCn1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccnnc3)c21,AOBUCIPCCRFBOZ,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccnnc2)c2[nH]cnc2c1,train
CHEMBL5860130,Cc1ncncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,QEAMKTFUFYDFAV,1,-1,-1,O=C(Nc1nc2ccc(-c3cncnc3)cc2s1)C1CC1,train
CHEMBL5860607,CC(C)(O)Cn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,BGFLXSUVLRYWKQ,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5860627,CC(C)n1nc(-c2ccc3cc(OCc4ccc(C(C)(C)C)cc4)ccc3c2)c2c(N)ncnc21,HUVZTPCJKNXREB,1,-1,-1,c1ccc(COc2ccc3cc(-c4n[nH]c5ncncc45)ccc3c2)cc1,train
CHEMBL5861480,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(Br)c3n21,PEOQTXPZHPCTGG,1,-1,-1,O=C(Nc1ccccc1)c1ccc2c(c1)nc1n2CCOC1,train
CHEMBL5865654,Cc1cc(C(F)(F)F)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,PTDKKYOVXZBBKS,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5865726,Cc1ccc2c(c1-c1ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c1)CCN2,VWPZOFPTQXZYTA,1,0,-1,O=C(Nc1nc2ccc(-c3cccc4c3CCN4)cc2s1)C1CC1,train
CHEMBL5870330,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3n[nH]cc3O)c21,MSPMZXZZMLFXBH,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cc[nH]n2)c2[nH]cnc2c1,train
CHEMBL5870516,CCn1c([C@H](C)O)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21,ZSLCDSLWMLDQSO,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1,train
CHEMBL5872245,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4csc(C#N)n4)c3n21,GLEATNQORVQDBF,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cscn2)c2c(c1)nc1n2CCOC1,train
CHEMBL5872414,Cc1c(F)cncc1-c1ccc2nc(NC(=O)C3CC3)sc2c1,PGPAYKVQFOKRCW,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5873023,C[C@H](CO)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,MTFOIMMCUOJPHL,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5873756,CC(=O)Nc1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1,YJTUMWSGGUZEFI,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CC1,train
CHEMBL5877561,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(CCB(O)O)cc21,NJEFICQJEHUMGC,0,-1,-1,O=C1Nc2ccccc2Oc2ccccc21,train
CHEMBL5878237,C[C@@H](O)Cn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,WVCWFTPGMWAZDE,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5878397,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(Cl)n2c1,VLOFWEOKJAWSOS,1,-1,-1,O=C(Nc1cn2cc(-c3cccnc3)ccc2n1)C1CC1,train
CHEMBL5878555,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@@H]1COC[C@@H]1O,DVGOZIUUSLOKKO,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CCOC1,train
CHEMBL5878653,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3CO)sc2c1,OKVMXHZCFNEBFK,1,-1,-1,O=C(Nc1nc2ccc(-c3ccccc3)cc2s1)C1CC1,train
CHEMBL5880185,C[C@H](n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21)C(C)(C)O,CMSGQHMTXSNXJD,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5884242,Cc1nnc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)s1,VSCYVMFGKQHZQG,1,1,-1,O=C(Nc1cccc(Nc2nccc(-c3cncc(-c4nncs4)c3)n2)c1)c1ccc(CN2CCNCC2)cc1,train
CHEMBL5885010,C[C@@H](CF)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,NTSZYMZKJNINOT,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5885975,CC(C)n1c([C@H](C)O)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,CVNJJTDTADCKKG,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5887188,C[C@@H](CF)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21,ATOBCMYHXGQAAO,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1,train
CHEMBL5888408,Cn1c(C(C)(C)O)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,PXBXXGMXVUJZDN,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5890855,Cc1cc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)[nH]n1,FYTNSFVHUFSPDY,1,1,-1,O=C(Nc1ccn[nH]1)C1=NN=C(c2cncc(-c3ccnc(Nc4cccc(NC(=O)c5ccc(CN6CCNCC6)cc5)c4)n3)c2)C1,train
CHEMBL5891024,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4ncco4)C3)c2)n1,UHEXEECCTNTZTE,1,1,-1,O=C(Nc1ncco1)C1=NN=C(c2cncc(-c3ccnc(Nc4cccc(NC(=O)c5ccc(CN6CCNCC6)cc5)c4)n3)c2)C1,train
CHEMBL5891328,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)ccc2cn[nH]c12,FHWNKIZHTPHTRC,1,-1,-1,O=C(Nc1nc2ccc(-c3ccc4cn[nH]c4c3)cc2s1)C1CC1,train
CHEMBL5891431,Cc1ccc(C(C)(C)O)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,HOBZHRIFYVYKHM,1,-1,-1,O=C(Nc1nc2ccc(-c3ccccc3)cc2s1)C1CC1,train
CHEMBL5891531,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCC[C@@H]1O,RQGWLSGIZDXUSB,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCCC1,train
CHEMBL5891956,NC(=O)c1cccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2N3)c1,FSMVGYVLWGNMOO,0,-1,-1,O=C1Nc2ccccc2Nc2ccc(-c3ccccc3)cc21,train
CHEMBL5893045,CN(C)S(=O)(=O)c1cccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)c1,ZJYAAHHFEYSDBG,1,-1,-1,O=C1Nc2ccccc2Oc2ccc(-c3ccccc3)cc21,train
CHEMBL5898041,Cc1nsc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)c1C,QRAPYTBEQQQOFW,1,-1,-1,O=C(Nc1nc2ccc(-c3ccns3)cc2s1)C1CC1,train
CHEMBL5900011,Nc1ccc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)cn1,WJEAROLZOUZMPP,1,-1,-1,O=C(Nc1cn2cc(-c3cccnc3)ccc2n1)C1CC1,train
CHEMBL5900286,O=C(Nc1nc2ccc(-c3cnccc3CO)cc2s1)[C@@H]1C[C@@H]1F,BHGAKKXKSKYVDM,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5901058,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cccnn3)c21,DYTGMPHXZKAEER,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cccnn2)c2[nH]cnc2c1,train
CHEMBL5902082,Nc1ccc(-c2ccc3nc(NC(=O)C4CC4)sc3c2)cn1,ZPARLIKVROGSKE,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5902948,N#Cc1ccc2c(c1)NC(=O)c1cc(-c3ccnc(N4CCOCC4)c3)ccc1O2,DPZLLUJHMCOBIZ,1,-1,-1,O=C1Nc2ccccc2Oc2ccc(-c3ccnc(N4CCOCC4)c3)cc21,train
CHEMBL5903035,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2CC1COC1,ZNTLAUBFQCFUFC,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2CC1COC1,train
CHEMBL5903057,CC(=O)c1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,QFNRYOBADNZVKG,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CC1,train
CHEMBL59036,Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,QGIRAHZKAGRURU,1,-1,-1,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,train
CHEMBL5903717,COCCOCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,VIQMKNOGQPLVRW,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CC1,train
CHEMBL5906823,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2C[C@H](O)CO1,JINCZJLUPRREFO,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCCO1,train
CHEMBL5907060,C[C@@H]1[C@H](O)COc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4ccn[nH]4)c3n21,FTBLTAUWCBGOCO,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCCO1,train
CHEMBL5908611,[C-]#[N+]c1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)oc3n2)c1,FAFOTNJCIQRUCI,1,-1,-1,O=c1oc2nc(Nc3ccccc3)ncc2cc1-c1ccccc1,train
CHEMBL5909389,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CC(F)(F)C1,ZDESOHKIMJDQFC,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CCC1,train
CHEMBL59099,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,VGAJUPSWPIGTMF,1,-1,-1,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,train
CHEMBL5909927,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn(C)n3)c21,IGELPTLZEWSDSK,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cc[nH]n2)c2[nH]cnc2c1,train
CHEMBL5910064,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2C[C@@H](O)CO1,JINCZJLUPRREFO,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCCO1,train
CHEMBL5914584,COc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1[C@H](C)CO,KWUSWWVUFCSAJF,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5914813,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3cccc(N4CC[C@@H](O)C4)n3)cc21,NZWQXAVRTMTIQV,1,-1,-1,O=C1Nc2ccccc2Oc2ccc(-c3cccc(N4CCCC4)n3)cc21,train
CHEMBL5914830,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cc(C(N)=O)n[nH]4)C3)c2)n1,DACQLXDKBYZOIO,1,1,-1,O=C(Nc1ccn[nH]1)C1=NN=C(c2cncc(-c3ccnc(Nc4cccc(NC(=O)c5ccc(CN6CCNCC6)cc5)c4)n3)c2)C1,train
CHEMBL5915572,C[C@H]1Cn2c(nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CO1,HKAMGRFXSYYUMP,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CCOC1,train
CHEMBL5916037,CCn1c(CO)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21,YCMTUADMXXSIJW,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1,train
CHEMBL5916453,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cc(C#N)n[nH]4)c3n21,RJXZTJRDDBZECJ,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCOC1,train
CHEMBL5917841,Cc1c(O)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,MBGWSLGJUQDACI,1,-1,-1,O=C(Nc1nc2ccc(-c3ccccc3)cc2s1)C1CC1,train
CHEMBL5917882,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,COWHLOGPEGRMOS,1,-1,-1,O=C(Nc1cn2cc(-c3cccnc3)ccc2n1)C1CC1,train
CHEMBL5918885,CN1C(=O)c2ccc(-c3cccc(NS(C)(=O)=O)c3)cc2Oc2ccc(OC(F)(F)F)cc21,SGPHZXXFVNTFNE,0,-1,-1,O=C1Nc2ccccc2Oc2cc(-c3ccccc3)ccc21,train
CHEMBL5920082,C[C@H](CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,PRTQTTBBMUXAQF,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5921329,CC(C)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,GIFKTWWSTQONCU,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2[nH]cnc2c1,train
CHEMBL5923569,Cc1ccnc(Cl)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,DQYQBMXKLGHNLA,1,-1,-1,O=C(Nc1nc2ccc(-c3cccnc3)cc2s1)C1CC1,train
CHEMBL5923739,N#CCn1cc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)cn1,LVNFHKDDXJJFOV,0,-1,-1,O=C1Nc2ccccc2Oc2ccc(-c3cn[nH]c3)cc21,train
CHEMBL5925822,CC(C)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cnsc3)c21,CUAKGWPJKKJQHH,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cnsc2)c2[nH]cnc2c1,train
CHEMBL5925830,Cc1ccnc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)c1,AKRIJSSBKYPXID,1,1,-1,O=C(Nc1cccc(Nc2nccc(-c3cncc(-c4ccccn4)c3)n2)c1)c1ccc(CN2CCNCC2)cc1,train
CHEMBL5926374,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)oc3n2)ccc1F,FPTSVINIMZOYRF,1,-1,-1,O=c1oc2nc(Nc3ccccc3)ncc2cc1-c1ccccc1,train
CHEMBL5927204,CC(=O)N1CCc2c1ccc(C)c2-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,MCYIVRQLSUZJFI,1,-1,-1,O=C(Nc1nc2ccc(-c3cccc4c3CCN4)cc2s1)C1CC1,train
CHEMBL5927334,C[C@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21,JHUOFPIRKKLGOG,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1,train
CHEMBL5930540,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cccnn2)c2c(c1)nc1n2[C@H](CO)COC1,WUODGACGVWSLTP,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cccnn2)c2c(c1)nc1n2CCOC1,train
CHEMBL5931947,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC(F)C3)cn2c1,YISURKKUAGVOIV,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CCC1,train
CHEMBL5932426,Cc1cccc2[nH]c(-c3nn(C(C)C)c4ncnc(N)c34)cc12,HEDDQUIXAAICJH,1,-1,-1,c1ccc2[nH]c(-c3n[nH]c4ncncc34)cc2c1,train
CHEMBL5932454,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2[C@@H]1CCOC1,SPSDCHATWMDHKN,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2C1CCOC1,train
CHEMBL5932588,C[C@H](CF)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21,FQWJQIWICAZVNL,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2ccn[nH]2)c2[nH]cnc2c1,train
CHEMBL5934662,Cc1nc2c(-c3cncnc3)cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2n1C,VGPQMJXNYLLSOT,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2nc[nH]c2c1,train
CHEMBL5934999,Cc1cc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)sn1,PKDOQGUKLRAMEF,1,1,-1,O=C(Nc1cccc(Nc2nccc(-c3cncc(-c4ccns4)c3)n2)c1)c1ccc(CN2CCNCC2)cc1,train
CHEMBL5936577,CN(C)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)oc3n2)cc1,TZGDXRZZRNDZNH,1,-1,-1,O=c1oc2nc(Nc3ccccc3)ncc2cc1-c1ccccc1,train
CHEMBL5937667,Cc1ccc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)nc1,YXTDYCAIPCZQMK,1,1,-1,O=C(Nc1cccc(Nc2nccc(-c3cncc(-c4ccccn4)c3)n2)c1)c1ccc(CN2CCNCC2)cc1,train
CHEMBL5938459,C[C@@H]1COc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cccnn4)c3n21,NEIXOEOTOUWAOI,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cccnn2)c2c(c1)nc1n2CCO1,train
CHEMBL5939199,O=C(Nc1cn2cc(-c3ccccc3C(F)(F)F)ccc2n1)[C@@H]1C[C@@H]1F,ICZWAAFXIPYVLI,1,-1,-1,O=C(Nc1cn2cc(-c3ccccc3)ccc2n1)C1CC1,train
CHEMBL5939318,C[C@H](C1CC1)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,AKQQEJPWRQCYSX,1,-1,-1,O=C(Nc1ccccc1)c1cc(-c2cncnc2)c2c(c1)ncn2CC1CC1,train
CHEMBL5940515,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(C)n2c1,VEDBCSCUKDKYRG,1,-1,-1,O=C(Nc1cn2cc(-c3cccnc3)ccc2n1)C1CC1,train
