molecule_chembl_id,smiles,skel,ABL1,c-KIT,PDGFRB,scaffold,split
CHEMBL429516,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc1)CCN2,BYQDPWAYLMNNKF,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(C2=Nc3cncnc3NCC2)cc1,train
CHEMBL430090,COc1ccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)noc12,PATGADWTCHRVOQ,-1,1,1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL431006,CC(C)(C)c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,MSXAXOGMQYORSO,-1,1,-1,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,train
CHEMBL438653,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN(C)C)c4[nH]nc(N)c34)cc2)c1,KHIGYHIMVWQYPO,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,train
CHEMBL438797,Cc1ccccc1NC(=O)Nc1ccc(-c2c(C)sc3ncnc(N)c23)cc1,XFNPTRGLLWINBG,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,train
CHEMBL4436208,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CCO)CC5)ncn4)s3)cc2)no1,QXQQZNBKCANEIH,-1,1,-1,O=C(Nc1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cc1)Nc1ccon1,train
CHEMBL4438245,Cc1nc(Nc2ncc(-c3ccncc3)s2)cc(N2CCC(N(C)C)CC2)n1.Cl,HTVXDWFIUAEROU,-1,1,-1,c1cc(-c2cnc(Nc3cc(N4CCCCC4)ncn3)s2)ccn1,train
CHEMBL4438683,CCc1cc(NC(=O)Nc2ccc(-c3csc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)n3)cc2)no1,HHRKVEGLXALQPB,-1,1,-1,O=C(Nc1ccc(-c2csc(Nc3cc(N4CCNCC4)ncn3)n2)cc1)Nc1ccon1,train
CHEMBL444064,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCCCC1,VNNNWWNREQUYDU,-1,1,1,O=C(Nc1ccccc1)N1CCN(c2ncnc3cc(OCCN4CCCCC4)ccc23)CC1,train
CHEMBL4445808,CCC(=O)NCC1CCN(c2ccc(NC(=O)Nc3cccc(Oc4ccnc5cc(OC)c(OC)cc45)c3)cc2C(F)(F)F)CC1,OLGYUCMAKXEACW,-1,1,-1,O=C(Nc1ccc(N2CCCCC2)cc1)Nc1cccc(Oc2ccnc3ccccc23)c1,test
CHEMBL4446778,Cc1nc(Nc2ncc(-c3ccncc3)s2)cc(N2CCN(CCF)CC2)n1.Cl,RBOTWLCSDHOKLJ,-1,1,-1,c1cc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)ccn1,train
CHEMBL4446992,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,MDXPQQJSGHVAGT,-1,1,-1,O=C(Nc1ccccc1)NN1C(=O)CSC1c1ccc(Oc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,val
CHEMBL4448198,CCN1CCN(c2cc(Nc3ncc(-c4ccncc4)s3)ncn2)CC1.Cl,UDXBISGZVDXNFO,-1,1,-1,c1cc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)ccn1,train
CHEMBL4448433,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)ncn4)s3)cc2)no1,YRQLHEOCJDBHLJ,-1,1,-1,O=C(Nc1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cc1)Nc1ccon1,train
CHEMBL4449189,O=C(CSc1nccc(Nc2ccc(N3CCOCC3)cc2)n1)c1ccc(F)cc1,PSZMYZPRCFMLOG,-1,1,1,O=C(CSc1nccc(Nc2ccc(N3CCOCC3)cc2)n1)c1ccccc1,train
CHEMBL4450651,CCc1cc(NC(=O)N2CC=C(c3cnc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)s3)CC2)no1,XOSHNFWHVQJBGN,-1,1,-1,O=C(Nc1ccon1)N1CC=C(c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)CC1,test
CHEMBL4452166,CCN1CCN(c2cc(Nc3ncc(-c4ccnc(C)c4)s3)nc(C)n2)CC1.Cl,ACHMTQBTMFXRRX,-1,1,-1,c1cc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)ccn1,train
CHEMBL445394,COc1ccccc1NC(=O)Nc1ccc(-c2c(C)sc3ncnc(N)c23)cc1,GWKIGGBPQCNPSU,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,train
CHEMBL445636,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCN1CCC(C)CC1,WCSWTYSYHRBWDT,-1,1,1,O=C(Nc1ccccc1)N1CCN(c2ncnc3cc(OCCCN4CCCCC4)ccc23)CC1,train
CHEMBL4457984,CCN1CCN(c2cc(Nc3ncc(-c4cccnc4)s3)nc(C)n2)CC1.Cl,ARIVIACEOHYMII,-1,1,-1,c1cncc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)c1,train
CHEMBL4458373,CCc1cc(NC(=O)Nc2ccc(-c3sc(Nc4cc(N5CCN(CC)CC5)ncn4)nc3C)cc2)no1,QHKSJWQHGLAARI,-1,1,-1,O=C(Nc1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cc1)Nc1ccon1,train
CHEMBL4464080,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,KYENXKDRIQKRJP,-1,1,-1,O=C(Nc1ccccc1)c1cccc(-c2cccc(-c3cnc4cnccn34)c2)c1,train
CHEMBL4465853,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)ncn4)s3)cn2)no1,ANSBRKRKQZNXNT,-1,1,-1,O=C(Nc1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cn1)Nc1ccon1,val
CHEMBL4473475,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,RIWKVLUOTMXONS,-1,1,-1,O=C(Nc1cccc(CN2CCNCC2)c1)c1cccc(-c2cccc(-c3cnc4cnccn34)c2)c1,val
CHEMBL4473755,CCN1CCN(c2cc(Nc3ncc(-c4ccc(NC(C)=O)cc4)s3)ncn2)CC1,HRTDBNYJYGFMOU,-1,1,-1,c1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cc1,train
CHEMBL4475875,CCN1CCN(c2cc(Nc3ncc(-c4ccccn4)s3)nc(C)n2)CC1.Cl,MDVIIVYJQQRGNX,-1,1,-1,c1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)nc1,val
CHEMBL4483070,CCN1CCN(c2cc(Nc3ncc(-c4ccccc4)s3)nc(C)n2)CC1.Cl,VFBIUGMGMXXVRZ,-1,1,-1,c1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cc1,train
CHEMBL4513768,CCN1CCN(c2cc(Nc3ncc(-c4ccncc4)s3)nc(C)n2)CC1.Cl,SNLQNYOOKITUPG,-1,1,-1,c1cc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)ccn1,train
CHEMBL4521178,Cc1nc(Nc2ncc(-c3ccncc3)s2)cc(OCCN2CCOCC2)n1.Cl,CZWUFIJAJZAZOT,-1,1,-1,c1cc(-c2cnc(Nc3cc(OCCN4CCOCC4)ncn3)s2)ccn1,test
CHEMBL4528798,CCN1CCN(c2cc(Nc3ncc(-c4ccc(NC(N)=O)cc4)s3)ncn2)CC1,PZZCJDTUMFTZFJ,-1,1,-1,c1ccc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cc1,train
CHEMBL452965,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCN(CC(=O)O)CC4)cc3)ncc2c1=O,DZGGGZSDTNTLQN,-1,1,-1,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCNCC4)cc3)ncc12,val
CHEMBL4530082,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4nc(C)nc(N5CCN(CC)CC5)n4)s3)cc2)no1,KAHWPKVYLPYBER,-1,1,-1,O=C(Nc1ccc(-c2cnc(Nc3ncnc(N4CCNCC4)n3)s2)cc1)Nc1ccon1,test
CHEMBL453057,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)ccn4c3N)cc2)c1,HZIZEKOMOILAJT,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cnc3c(-c4cn[nH]c4)ccn3c2)cc1,train
CHEMBL4533153,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCCC1,OPMJBWVXRQIVBZ,-1,1,1,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCCC4)ccc23)cc1)NS(=O)(=O)Cc1ccccc1,train
CHEMBL4545864,CCc1cc(NC(=O)NCCCc2cnc(Nc3cc(N4CCN(CC)CC4)nc(C)n3)s2)no1,KTODMAVSACJCDO,-1,1,-1,O=C(NCCCc1cnc(Nc2cc(N3CCNCC3)ncn2)s1)Nc1ccon1,test
CHEMBL4546279,CCc1cc(NC(=O)NCC#Cc2cnc(Nc3cc(N4CCN(CC)CC4)ncn3)s2)no1,BXPNRAHVPHLRKY,-1,1,-1,O=C(NCC#Cc1cnc(Nc2cc(N3CCNCC3)ncn2)s1)Nc1ccon1,train
CHEMBL4546349,CCN1CCN(c2cc(Nc3ncc(-c4cccnc4)s3)ncn2)CC1.Cl,YHPKLKCCQMBGON,-1,1,-1,c1cncc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)c1,train
CHEMBL4550794,Cc1nc(Nc2ncc(-c3ccncc3)s2)cc(N2CCN(CCO)CC2)n1.Cl,KGIPYQFAIDQBKC,-1,1,-1,c1cc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)ccn1,train
CHEMBL4558996,CCN1CCN(c2cc(Nc3ncc(-c4cncnc4)s3)nc(C)n2)CC1.Cl,RQMFGOKECSDXFT,-1,1,-1,c1ncc(-c2cnc(Nc3cc(N4CCNCC4)ncn3)s2)cn1,val
CHEMBL4577779,COc1cc2nccc(Oc3ccc(NC(=O)Cc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2cc1OC,YOHLRCOPRAVUCJ,-1,1,1,O=C(Cc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,train
CHEMBL4587222,CCN1CCN(CCCOc2cc3nccc(Oc4c(F)cc(NC(=O)NN5C(=O)CSC5c5c(F)cccc5F)cc4F)c3cc2OC)CC1,GZVQZLVAKXRTHU,-1,1,-1,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1)NN1C(=O)CSC1c1ccccc1,train
CHEMBL4589974,CN1CCN(Cc2ccc(C(=O)Nc3ncc(-c4cccnc4)s3)cc2)CC1.Cl,BJTTWHMHQOIGJS,-1,1,-1,O=C(Nc1ncc(-c2cccnc2)s1)c1ccc(CN2CCNCC2)cc1,test
CHEMBL460702,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,VNBRGSXVFBYQNN,-1,1,-1,O=C(Nc1ccc(Oc2ccncc2)cc1)c1cccn(-c2ccccc2)c1=O,test
CHEMBL4634073,COC(=O)Nc1ccc(-c2c(OC3CCN(C)CC3)nc3c(-c4ccc(OC)c(OC)c4)cnn3c2N)cc1,UKYJKXMPIDEQFF,-1,1,1,c1ccc(-c2cn3ncc(-c4ccccc4)c3nc2OC2CCNCC2)cc1,train
CHEMBL4640601,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)c(OC4CCN(C)CC4)nc23)cc1OC,YZNIHXUBUWEUCM,-1,1,1,c1ccc(-c2cn3ncc(-c4ccccc4)c3nc2OC2CCNCC2)cc1,train
CHEMBL4644718,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)cc1)c1ccccc1,WMJABWDIOMOTQD,-1,1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(-n2cccc2CN2CCNCC2)cc1)c1ccccc1,train
CHEMBL469882,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncnc1,SJHUSHHZUDUTHB,-1,1,-1,O=C(Nc1cccc(C(=O)Nc2ccccc2)c1)c1cncnc1,train
CHEMBL469883,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cccnc1,RAKQGQRMHIXLRO,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cccnc2)c1,train
CHEMBL470483,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1ccc(N)nc1,MAXWPKHIRAUGLM,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cccnc2)c1,train
CHEMBL470808,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(C)(C)C)c2)n3C)ccn1,SILANKVZJSUJHJ,-1,1,1,c1ccc(Nc2nc3cc(Oc4ccncc4)ccc3[nH]2)cc1,train
CHEMBL4752670,CC(OC(=O)c1ccc2nc(N)sc2c1)C(=O)Nc1ccc(C(C)(C)C)cc1,VGMIDVDRPCGUFI,-1,1,-1,O=C(COC(=O)c1ccc2ncsc2c1)Nc1ccccc1,test
CHEMBL4764463,COc1cc2c(Oc3ccc(NC(=O)C4(c5nnc(-c6ccc(F)cc6)o5)CC4)cc3F)ccnc2cc1OCCCN1CCCCC1,IRBBFXPKIBQFKT,-1,1,-1,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1)C1(c2nnc(-c3ccccc3)o2)CC1,val
CHEMBL4776125,COc1cc2c(Oc3ccc(NC(=O)C(C)c4nnc(-c5ccc(F)cc5)o4)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,UHXDASISMPMKEV,-1,1,-1,O=C(Cc1nnc(-c2ccccc2)o1)Nc1ccc(Oc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1,train
CHEMBL4779315,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccc(F)cc4)C(C)(C)C)cc3F)c2cc1OC,FVPYEAORCOKOLV,-1,1,-1,O=C(COC(=O)c1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,train
CHEMBL4784431,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3)c2cc1OC,LZSOTYFDFVIEGI,-1,1,-1,O=c1c(-c2ccccc2)c[nH]c2ccnc(Nc3ccc(Oc4ncnc5ccccc45)cc3)c12,train
CHEMBL478611,Oc1ccc(C[C@@]2(O)COc3c(ccc(O)c3O)[C@H]2O)cc1O,FUVGPYLFLOWRMC,-1,1,-1,c1ccc(CC2COc3ccccc3C2)cc1,train
CHEMBL4793380,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCCN4)cc2)no1,WPXVVAWAHQHJPF,-1,1,1,O=C(Nc1ccc(Nc2ncnc3c2OCCCN3)cc1)Nc1ccon1,train
CHEMBL4794496,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OC,QOMGQLZYIUPQLG,-1,1,-1,O=c1c(-c2ccccc2)c[nH]c2ccnc(Nc3ccc(Oc4ncnc5ccccc45)cc3)c12,train
CHEMBL4799113,COCC/C(=N\S(=O)(=O)Cc1ccc(Cl)cc1)Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c(OC)cc23)c(F)c1,QCKKTDVCCCBGDD,-1,1,1,O=S(=O)(Cc1ccccc1)N=CNc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)ccc23)cc1,train
CHEMBL4800276,CC(C)COC(=O)N1CCN(C(=O)C=CC(=O)Nc2ccc(Cl)cc2)CC1,RGAGDYQOAIHLSA,-1,1,-1,O=C(C=CC(=O)N1CCNCC1)Nc1ccccc1,train
CHEMBL4847875,CN(C)c1ccc2c(Oc3ccc(NC(=O)NCc4ccc(C(F)(F)F)nc4)cc3)ncnc2c1,ORYMWWSJZRCUSV,-1,1,1,O=C(NCc1cccnc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,val
CHEMBL484883,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3ccc(OC(F)(F)F)cc3)noc12,ZFOJPTHLTODBOQ,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL484884,N#Cc1cccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)c1,RIYDQAAHSMDBSY,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL484885,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3cccc(OC(F)(F)F)c3)noc12,SHASMIGCQPOJDG,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL4858720,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CO)C1,JIBBGYSUSKAPDY,-1,1,1,c1ccc(-c2cn(C3CCC3)c3ncncc23)cc1,train
CHEMBL487431,Cc1ccc(C(=O)NCCC2CCCC2)cc1C(=O)Nc1ccc(N)nc1,CLEGTVIMOPPIBR,-1,1,-1,O=C(NCCC1CCCC1)c1cccc(C(=O)Nc2cccnc2)c1,test
CHEMBL487863,CC(=O)Nc1ncc(NC(=O)c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)cn1,ZGLMCRPSORXWEG,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cncnc2)c1,train
CHEMBL487864,CC(=O)Nc1ccc(NC(=O)c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)cn1,CRVJWQKUGJBXHH,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cccnc2)c1,train
CHEMBL487865,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1C(=O)Nc1ccc(N)nc1,HPDLKXDNZNNSKS,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cccnc2)c1,train
CHEMBL488834,Cc1ccc(C(=O)NCCC2CCCCC2)cc1C(=O)Nc1ccc(N)nc1,WKRGWNGOAPQILF,-1,1,-1,O=C(NCCC1CCCCC1)c1cccc(C(=O)Nc2cccnc2)c1,train
CHEMBL488984,Nc1ncc(NC(=O)c2c(Cl)ccc3c(Nc4cccc(C(F)(F)F)c4)noc23)cn1,JQQIXSUDXIHIJC,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL488985,CC(=O)Nc1ncc(NC(=O)c2c(Cl)ccc3c(Nc4cccc(C(F)(F)F)c4)noc23)cn1,ALMLNCLAVUOCSW,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL489196,O=C(Nc1cccnc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12,ZKNGADHMFWSYGS,-1,1,-1,O=C(Nc1cccnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL489579,CCc1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1,ULZSRYYHCDZHHQ,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL489786,CCCc1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1,OGMTUBFKHFJFSD,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL490407,CC(C)(C)c1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1,IYVUYLAUPKYTIO,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL490408,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3ccc(C(F)(F)F)cc3)noc12,DJYCTTVILKPUFQ,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL490823,CC(=O)Nc1ccc(NC(=O)c2c(Cl)ccc3c(Nc4cccc(C(F)(F)F)c4)noc23)cn1,UEMPLTVVIZKLPN,-1,1,-1,O=C(Nc1cccnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL491238,O=C(Nc1cnc(Cl)nc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12,AMTNQPFTJJDLTI,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL491418,CCCCCc1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1,UREWMXOEBIGNEP,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL491429,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12,FEGRQUWSKADGSP,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL491628,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3ccc(F)c(C(F)(F)F)c3)noc12,TVZQTYBHCROIOH,-1,1,-1,O=C(Nc1cncnc1)c1cccc2c(Nc3ccccc3)noc12,train
CHEMBL492266,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)cncc2c1,DKHCMNUPWHVUKS,-1,1,-1,O=C(NC1CC1)c1cccc(-c2ccc3ccncc3c2)c1,train
CHEMBL492809,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCN(C)CC4)cc3)ncc2c1=O,FIJWNTPHEHDJQG,-1,1,1,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCNCC4)cc3)ncc12,val
CHEMBL493670,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)nncc2c1,PRMZAUJLQXIACS,-1,1,-1,O=C(NC1CC1)c1cccc(-c2ccc3cnncc3c2)c1,val
CHEMBL493986,Cc1ccn(-c2ccc3c(c2)NCC3(C)C)c(=O)c1-c1ccc2nc(N)ncc2c1,LHLGUOHREUTYTO,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccc2c(c1)NCC2,test
CHEMBL494072,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,MNEXDVSJIUQQRH,-1,1,-1,O=C(NC1CC1)c1cccc(-c2ccc3nc(NCCN4CCOCC4)ncc3c2)c1,test
CHEMBL494272,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1,OZELIFLDRWQKKG,-1,1,-1,O=C(NC1CC1)c1cccc(-c2ccc3c(N4CCOCC4)nncc3c2)c1,test
CHEMBL494821,Cc1ccn(CCC2CCCC2)c(=O)c1-c1ccc2nc(N)ncc2c1,UGOPZRICVJBSEN,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1CCC1CCCC1,val
CHEMBL495330,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3)nncc2c1,LQXUFIFTFVOCHC,-1,1,-1,O=C(NC1CC1)c1cccc(-c2ccc3c(-c4ccccc4)nncc3c2)c1,val
CHEMBL496494,Cc1ccn(-c2ccc(C(C)(C)C)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,OLGFKJJJBLWTNP,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL496505,CC(=O)c1ccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)cc1,YNVQXAFBFLYMLM,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL496713,CCOC(=O)c1ccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)cc1,JZTVWMNQNFKFGJ,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL496916,COc1cccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)c1,HFBUYDAMOBVPRQ,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL497343,Cc1ccn(-c2ccc(-n3cccn3)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,XWAAKVKNHUQQFW,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccc(-n2cccn2)cc1,val
CHEMBL497754,Cc1ccn(-c2ccc(Cl)c(F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1,PPISEWGPTNCYKY,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL497957,Cc1ccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)cc1F,UCMYLPJAVAGSBP,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL497958,Cc1cc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)ccc1F,WOKGDWSLHLGJCZ,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL498557,Cc1ccn(-c2ccc(C(F)(F)F)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,XQUGABIPVADSEL,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL504805,Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1,HXUZQEYFKAZBPX,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL505830,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCN(C)CC4)cc3)ncc2c1=O,IUQURQCHOSRPJM,-1,1,-1,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCNCC4)cc3)ncc12,test
CHEMBL506033,COc1ccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)cc1,HQVKWOAGEPGZAS,-1,1,-1,O=c1c(-c2ccc3ncncc3c2)cccn1-c1ccccc1,train
CHEMBL5075715,NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cn1,DSTBOHHHDSKXCI,-1,1,-1,c1cncc(Nc2nccc(NC3CCCCC3)n2)c1,train
CHEMBL5078668,C[C@H]1CC[C@H](Nc2nc(Nc3ccc(C(N)=O)nc3)ncc2C(F)(F)F)CC1,TUTOOGMEPVBLJF,-1,1,-1,c1cncc(Nc2nccc(NC3CCCCC3)n2)c1,train
